season,round,lap,position,driverId,time
2023,1,18,4,sainz,1:38.287
2023,1,18,5,hamilton,1:38.690
2023,1,18,6,alonso,1:38.124
2023,1,18,7,russell,1:38.427
2023,1,18,8,bottas,1:40.240
2023,1,18,9,stroll,1:38.127
2023,1,18,10,albon,1:39.049
2023,1,18,11,tsunoda,1:39.302
2023,1,18,12,gasly,1:39.029
2023,1,18,13,sargeant,1:39.399
2023,1,18,14,de_vries,1:39.054
2023,1,18,15,zhou,1:38.873
2023,1,18,16,hulkenberg,1:40.323
2023,1,18,17,kevin_magnussen,1:38.274
2023,1,18,18,ocon,1:38.886
2023,1,18,19,norris,2:08.607
2023,1,19,1,max_verstappen,1:37.712
2023,1,19,2,leclerc,1:37.858
2023,1,19,3,perez,1:37.659
2023,1,19,4,sainz,1:38.210
2023,1,19,5,hamilton,1:38.684
2023,1,19,6,alonso,1:38.361
2023,1,19,7,russell,1:38.512
2023,1,19,8,bottas,1:39.497
2023,1,19,9,stroll,1:38.587
2023,1,19,10,albon,1:39.272
2023,1,19,11,tsunoda,1:39.170
2023,1,19,12,gasly,1:39.066
2023,1,19,13,sargeant,1:39.220
2023,1,19,14,de_vries,1:39.078
2023,1,19,15,zhou,1:38.794
2023,1,19,16,hulkenberg,1:39.633
2023,1,19,17,kevin_magnussen,1:38.803
2023,1,19,18,ocon,1:38.817
2023,1,19,19,norris,1:37.966
2023,1,20,1,max_verstappen,1:37.788
2023,1,20,2,leclerc,1:37.631
2023,1,20,3,perez,1:37.448
2023,1,20,4,sainz,1:38.096
2023,1,20,5,hamilton,1:38.478
2023,1,20,6,alonso,1:38.318
2023,1,20,7,russell,1:38.578
2023,1,20,8,stroll,1:38.038
2023,1,20,9,bottas,1:40.442
2023,1,20,10,albon,1:39.299
2023,1,20,11,tsunoda,1:39.282
2023,1,20,12,gasly,1:39.017
2023,1,20,13,sargeant,1:39.186
2023,1,20,14,de_vries,1:39.182
2023,1,20,15,zhou,1:38.896
2023,1,20,16,hulkenberg,1:39.495
2023,1,20,17,kevin_magnussen,1:39.083
2023,1,20,18,ocon,1:38.809
2023,1,20,19,norris,1:38.345
2023,1,21,1,max_verstappen,1:37.582
2023,1,21,2,leclerc,1:37.753
2023,1,21,3,perez,1:37.240
2023,1,21,4,sainz,1:38.240
2023,1,21,5,hamilton,1:38.581
2023,1,21,6,alonso,1:38.407
2023,1,21,7,russell,1:38.555
2023,1,21,8,stroll,1:38.273
2023,1,21,9,bottas,1:39.355
2023,1,21,10,albon,1:39.591
2023,1,21,11,tsunoda,1:39.325
2023,1,21,12,gasly,1:39.327
2023,1,21,13,sargeant,1:39.612
2023,1,21,14,de_vries,1:39.182
2023,1,21,15,zhou,1:38.888
2023,1,21,16,hulkenberg,1:39.703
2023,1,21,17,kevin_magnussen,1:39.086
2023,1,21,18,ocon,1:38.976
2023,1,21,19,norris,1:38.297
2023,1,22,1,max_verstappen,1:37.651
2023,1,22,2,leclerc,1:38.162
2023,1,22,3,perez,1:37.169
2023,1,22,4,sainz,1:38.453
2023,1,22,5,hamilton,1:38.460
2023,1,22,6,alonso,1:38.200
2023,1,22,7,russell,1:38.438
2023,1,22,8,stroll,1:38.730
2023,1,22,9,bottas,1:39.356
2023,1,22,10,albon,1:39.588
2023,1,22,11,tsunoda,1:39.439
2023,1,22,12,gasly,1:39.485
2023,1,22,13,sargeant,1:39.362
2023,1,22,14,de_vries,1:39.296
2023,1,22,15,zhou,1:39.115
2023,1,22,16,hulkenberg,1:39.934
2023,1,22,17,kevin_magnussen,1:38.913
2023,1,22,18,ocon,1:39.028
2023,1,22,19,norris,1:38.908
2023,1,23,1,max_verstappen,1:37.552
2023,1,23,2,leclerc,1:38.054
2023,1,23,3,perez,1:37.304
2023,1,23,4,sainz,1:38.597
2023,1,23,5,hamilton,1:38.384
2023,1,23,6,alonso,1:37.853
2023,1,23,7,russell,1:38.773
2023,1,23,8,stroll,1:38.295
2023,1,23,9,bottas,1:39.311
2023,1,23,10,albon,1:39.802
2023,1,23,11,tsunoda,1:39.632
2023,1,23,12,gasly,1:39.263
2023,1,23,13,sargeant,1:39.692
2023,1,23,14,de_vries,1:39.542
2023,1,23,15,zhou,1:39.462
2023,1,23,16,hulkenberg,1:39.866
2023,1,23,17,kevin_magnussen,1:39.027
2023,1,23,18,norris,1:38.291
2023,1,23,19,ocon,1:40.052
2023,1,24,1,max_verstappen,1:37.387
2023,1,24,2,leclerc,1:37.972
2023,1,24,3,perez,1:37.352
2023,1,24,4,sainz,1:38.314
2023,1,24,5,hamilton,1:38.367
2023,1,24,6,alonso,1:37.878
2023,1,24,7,russell,1:38.643
2023,1,24,8,stroll,1:38.478
2023,1,24,9,bottas,1:39.427
2023,1,24,10,albon,1:39.890
2023,1,24,11,tsunoda,1:40.109
2023,1,24,12,gasly,1:39.761
2023,1,24,13,sargeant,1:39.872
2023,1,24,14,de_vries,1:39.807
2023,1,24,15,zhou,1:39.503
2023,1,24,16,hulkenberg,1:39.855
2023,1,24,17,kevin_magnussen,1:38.947
2023,1,24,18,norris,1:38.696
2023,1,24,19,ocon,1:39.382
2023,1,25,1,max_verstappen,1:37.372
2023,1,25,2,leclerc,1:38.541
2023,1,25,3,perez,1:38.418
2023,1,25,4,sainz,1:38.571
2023,1,25,5,hamilton,1:38.290
2023,1,25,6,alonso,1:38.139
2023,1,25,7,russell,1:38.487
2023,1,25,8,stroll,1:38.250
2023,1,25,9,bottas,1:39.490
2023,1,25,10,albon,1:39.832
2023,1,25,11,tsunoda,1:39.746
2023,1,25,12,gasly,1:42.288
2023,1,25,13,sargeant,1:39.834
2023,1,25,14,zhou,1:39.066
2023,1,25,15,de_vries,1:40.960
2023,1,25,16,hulkenberg,1:40.295
2023,1,25,17,kevin_magnussen,1:39.476
2023,1,25,18,norris,1:38.447
2023,1,25,19,ocon,1:39.435
2023,1,26,1,max_verstappen,1:37.682
2023,1,26,2,perez,1:37.454
2023,1,26,3,leclerc,1:39.668
2023,1,26,4,sainz,1:38.331
2023,1,26,5,hamilton,1:38.339
2023,1,26,6,alonso,1:38.127
2023,1,26,7,russell,1:38.462
2023,1,26,8,stroll,1:38.482
2023,1,26,9,bottas,1:39.500
2023,1,26,10,albon,1:42.610
2023,1,26,11,tsunoda,1:42.227
2023,1,26,12,sargeant,1:40.006
2023,1,26,13,zhou,1:39.427
2023,1,26,14,de_vries,1:39.970
2023,1,26,15,kevin_magnussen,1:39.601
2023,1,26,16,hulkenberg,1:42.931
2023,1,26,17,gasly,1:59.404
2023,1,26,18,norris,1:38.440
2023,1,26,19,ocon,1:39.521
2023,1,27,1,max_verstappen,1:37.379
2023,1,27,2,perez,1:37.387
2023,1,27,3,leclerc,1:38.814
2023,1,27,4,sainz,1:38.423
2023,1,27,5,hamilton,1:38.369
2023,1,27,6,alonso,1:38.612
2023,1,27,7,russell,1:38.625
2023,1,27,8,stroll,1:39.021
2023,1,27,9,bottas,1:39.287
2023,1,27,10,sargeant,1:39.602
2023,1,27,11,zhou,1:39.235
2023,1,27,12,de_vries,1:42.309
2023,1,27,13,kevin_magnussen,1:39.298
2023,1,27,14,albon,1:59.870
2023,1,27,15,gasly,1:38.729
2023,1,27,16,tsunoda,2:00.300
2023,1,27,17,norris,1:40.973
2023,1,27,18,ocon,1:39.594
2023,1,27,19,hulkenberg,2:12.037
2023,1,28,1,max_verstappen,1:37.651
2023,1,28,2,perez,1:37.211
2023,1,28,3,leclerc,1:38.618
2023,1,28,4,sainz,1:38.474
2023,1,28,5,hamilton,1:38.265
2023,1,28,6,alonso,1:38.199
2023,1,28,7,russell,1:38.448
2023,1,28,8,stroll,1:38.723
2023,1,28,9,bottas,1:39.016
2023,1,28,10,sargeant,1:39.620
2023,1,28,11,zhou,1:39.412
2023,1,28,12,kevin_magnussen,1:39.316
2023,1,28,13,albon,1:37.503
2023,1,28,14,gasly,1:37.761
2023,1,28,15,tsunoda,1:37.824
2023,1,28,16,de_vries,2:00.083
2023,1,28,17,ocon,1:40.026
2023,1,28,18,hulkenberg,1:36.981
2023,1,28,19,norris,2:07.663
2023,1,29,1,max_verstappen,1:37.571
2023,1,29,2,perez,1:37.733
2023,1,29,3,leclerc,1:38.447
2023,1,29,4,sainz,1:38.550
2023,1,29,5,hamilton,1:38.380
2023,1,29,6,alonso,1:38.585
2023,1,29,7,russell,1:38.792
2023,1,29,8,stroll,1:38.710
2023,1,29,9,bottas,1:42.220
2023,1,29,10,sargeant,1:39.673
2023,1,29,11,zhou,1:39.361
2023,1,29,12,albon,1:38.127
2023,1,29,13,kevin_magnussen,1:41.979
2023,1,29,14,gasly,1:38.012
2023,1,29,15,tsunoda,1:37.779
2023,1,29,16,de_vries,1:38.121
2023,1,29,17,ocon,1:41.181
2023,1,29,18,hulkenberg,1:37.398
2023,1,29,19,norris,1:37.260
2023,1,30,1,max_verstappen,1:37.549
2023,1,30,2,perez,1:37.400
2023,1,30,3,leclerc,1:38.390
2023,1,30,4,sainz,1:38.601
2023,1,30,5,alonso,1:38.282
2023,1,30,6,hamilton,1:41.175
2023,1,30,7,russell,1:38.541
2023,1,30,8,stroll,1:41.467
2023,1,30,9,zhou,1:39.382
2023,1,30,10,sargeant,1:42.409
2023,1,30,11,bottas,1:58.886
2023,1,30,12,albon,1:37.931
2023,1,30,13,gasly,1:37.760
2023,1,30,14,tsunoda,1:38.147
2023,1,30,15,de_vries,1:37.709
2023,1,30,16,ocon,1:39.757
2023,1,30,17,kevin_magnussen,2:00.933
2023,1,30,18,hulkenberg,1:37.617
2023,1,30,19,norris,1:37.605
2023,1,31,1,max_verstappen,1:37.431
2023,1,31,2,perez,1:37.919
2023,1,31,3,leclerc,1:38.746
2023,1,31,4,sainz,1:41.274
2023,1,31,5,alonso,1:38.009
2023,1,31,6,russell,1:41.035
2023,1,31,7,hamilton,1:59.503
2023,1,31,8,stroll,1:57.063
2023,1,31,9,zhou,1:39.670
2023,1,31,10,bottas,1:37.379
2023,1,31,11,albon,1:38.104
2023,1,31,12,gasly,1:37.968
2023,1,31,13,tsunoda,1:37.813
2023,1,31,14,sargeant,1:59.303
2023,1,31,15,de_vries,1:37.909
2023,1,31,16,ocon,1:39.748
2023,1,31,17,kevin_magnussen,1:38.593
2023,1,31,18,hulkenberg,1:37.891
2023,1,31,19,norris,1:37.768
2023,1,32,1,max_verstappen,1:37.691
2023,1,32,2,perez,1:37.722
2023,1,32,3,leclerc,1:38.948
2023,1,32,4,alonso,1:37.871
2023,1,32,5,sainz,1:58.492
2023,1,32,6,hamilton,1:37.563
2023,1,32,7,stroll,1:36.546
2023,1,32,8,russell,1:58.694
2023,1,32,9,bottas,1:37.675
2023,1,32,10,zhou,1:42.096
2023,1,32,11,albon,1:37.919
2023,1,32,12,gasly,1:38.012
2023,1,32,13,tsunoda,1:38.017
2023,1,32,14,sargeant,1:37.613
2023,1,32,15,de_vries,1:37.902
2023,1,32,16,kevin_magnussen,1:37.644
2023,1,32,17,hulkenberg,1:37.806
2023,1,32,18,ocon,1:44.296
2023,1,32,19,norris,1:38.111
2023,1,33,1,max_verstappen,1:37.686
2023,1,33,2,perez,1:37.869
2023,1,33,3,leclerc,1:41.323
2023,1,33,4,alonso,1:37.769
2023,1,33,5,sainz,1:37.548
2023,1,33,6,hamilton,1:37.549
2023,1,33,7,stroll,1:37.210
2023,1,33,8,russell,1:37.221
2023,1,33,9,bottas,1:37.775
2023,1,33,10,albon,1:38.104
2023,1,33,11,gasly,1:37.974
2023,1,33,12,tsunoda,1:38.094
2023,1,33,13,sargeant,1:37.862
2023,1,33,14,de_vries,1:37.933
2023,1,33,15,zhou,1:59.659
2023,1,33,16,kevin_magnussen,1:37.097
2023,1,33,17,hulkenberg,1:37.761
2023,1,33,18,norris,1:37.520
2023,1,33,19,ocon,2:18.694
2023,1,34,1,max_verstappen,1:37.839
2023,1,34,2,perez,1:40.686
2023,1,34,3,alonso,1:40.353
2023,1,34,4,leclerc,1:59.477
2023,1,34,5,sainz,1:37.475
2023,1,34,6,hamilton,1:38.135
2023,1,34,7,stroll,1:37.168
2023,1,34,8,russell,1:37.311
2023,1,34,9,bottas,1:37.774
2023,1,34,10,albon,1:37.961
2023,1,34,11,gasly,1:38.022
2023,1,34,12,tsunoda,1:38.130
2023,1,34,13,sargeant,1:37.902
2023,1,34,14,de_vries,1:38.266
2023,1,34,15,zhou,1:37.037
2023,1,34,16,kevin_magnussen,1:37.528
2023,1,34,17,hulkenberg,1:37.895
2023,1,34,18,norris,1:37.987
2023,1,34,19,ocon,1:36.797
2023,1,35,1,max_verstappen,1:37.850
2023,1,35,2,perez,1:58.785
2023,1,35,3,leclerc,1:38.073
2023,1,35,4,sainz,1:37.441
2023,1,35,5,hamilton,1:36.831
2023,1,35,6,alonso,1:57.389
2023,1,35,7,stroll,1:37.521
2023,1,35,8,russell,1:37.592
2023,1,35,9,bottas,1:37.817
2023,1,35,10,albon,1:37.984
2023,1,35,11,gasly,1:38.088
2023,1,35,12,tsunoda,1:38.163
2023,1,35,13,sargeant,1:38.029
2023,1,35,14,de_vries,1:38.123
2023,1,35,15,zhou,1:37.550
2023,1,35,16,kevin_magnussen,1:37.460
2023,1,35,17,hulkenberg,1:38.093
2023,1,35,18,norris,1:37.870
2023,1,35,19,ocon,1:36.964
2023,1,36,1,max_verstappen,1:40.964
2023,1,36,2,perez,1:36.820
2023,1,36,3,leclerc,1:37.313
2023,1,36,4,sainz,1:37.706
2023,1,36,5,hamilton,1:36.546
2023,1,36,6,alonso,1:36.156
2023,1,36,7,stroll,1:37.720
2023,1,36,8,russell,1:37.607
2023,1,36,9,bottas,1:37.827
2023,1,36,10,albon,1:38.176
2023,1,36,11,gasly,1:38.184
2023,1,36,12,tsunoda,1:38.059
2023,1,36,13,sargeant,1:37.717
2023,1,36,14,de_vries,1:38.206
2023,1,36,15,zhou,1:37.957
2023,1,36,16,kevin_magnussen,1:37.754
2023,1,36,17,hulkenberg,1:38.245
2023,1,36,18,norris,1:39.886
2023,1,36,19,ocon,1:37.364
2023,1,37,1,max_verstappen,1:58.490
2023,1,37,2,perez,1:36.344
2023,1,37,3,leclerc,1:37.170
2023,1,37,4,sainz,1:37.130
2023,1,37,5,hamilton,1:37.388
2023,1,37,6,alonso,1:37.431
2023,1,37,7,stroll,1:37.680
2023,1,37,8,russell,1:37.822
2023,1,37,9,bottas,1:37.774
2023,1,37,10,albon,1:38.038
2023,1,37,11,gasly,1:38.133
2023,1,37,12,tsunoda,1:38.075
2023,1,37,13,sargeant,1:37.831
