season,round,lap,position,driverId,time
2018,1,7,4,kevin_magnussen,1:30.577
2018,1,7,5,max_verstappen,1:30.460
2018,1,7,6,grosjean,1:30.898
2018,1,7,7,ricciardo,1:30.559
2018,1,7,8,hulkenberg,1:30.514
2018,1,7,9,sainz,1:30.680
2018,1,7,10,alonso,1:31.167
2018,1,7,11,vandoorne,1:31.602
2018,1,7,12,perez,1:31.838
2018,1,7,13,ocon,1:31.559
2018,1,7,14,bottas,1:31.057
2018,1,7,15,stroll,1:31.978
2018,1,7,16,gasly,1:31.537
2018,1,7,17,leclerc,1:32.043
2018,1,7,18,brendon_hartley,1:31.597
2018,1,8,1,hamilton,1:29.092
2018,1,8,2,raikkonen,1:29.593
2018,1,8,3,vettel,1:29.481
2018,1,8,4,kevin_magnussen,1:30.252
2018,1,8,5,max_verstappen,1:30.251
2018,1,8,6,grosjean,1:30.289
2018,1,8,7,ricciardo,1:29.921
2018,1,8,8,hulkenberg,1:30.369
2018,1,8,9,sainz,1:30.596
2018,1,8,10,alonso,1:30.926
2018,1,8,11,vandoorne,1:31.048
2018,1,8,12,perez,1:30.922
2018,1,8,13,ocon,1:31.556
2018,1,8,14,bottas,1:31.571
2018,1,8,15,stroll,1:31.658
2018,1,8,16,gasly,1:31.319
2018,1,8,17,leclerc,1:31.859
2018,1,8,18,brendon_hartley,1:31.160
2018,1,9,1,hamilton,1:29.070
2018,1,9,2,raikkonen,1:29.003
2018,1,9,3,vettel,1:29.375
2018,1,9,4,kevin_magnussen,1:30.445
2018,1,9,5,max_verstappen,1:30.444
2018,1,9,6,grosjean,1:29.914
2018,1,9,7,ricciardo,1:29.654
2018,1,9,8,hulkenberg,1:29.970
2018,1,9,9,sainz,1:30.239
2018,1,9,10,alonso,1:30.407
2018,1,9,11,vandoorne,1:30.948
2018,1,9,12,perez,1:30.859
2018,1,9,13,bottas,1:30.756
2018,1,9,14,ocon,1:32.583
2018,1,9,15,stroll,1:31.402
2018,1,9,16,gasly,1:31.141
2018,1,9,17,leclerc,1:31.287
2018,1,9,18,brendon_hartley,1:31.047
2018,1,10,1,hamilton,1:28.884
2018,1,10,2,raikkonen,1:28.906
2018,1,10,3,vettel,1:28.665
2018,1,10,4,kevin_magnussen,1:30.610
2018,1,10,5,grosjean,1:31.253
2018,1,10,6,ricciardo,1:31.265
2018,1,10,7,hulkenberg,1:30.769
2018,1,10,8,max_verstappen,1:36.502
2018,1,10,9,sainz,1:32.039
2018,1,10,10,alonso,1:30.985
2018,1,10,11,vandoorne,1:30.591
2018,1,10,12,perez,1:30.922
2018,1,10,13,bottas,1:30.229
2018,1,10,14,ocon,1:31.446
2018,1,10,15,stroll,1:31.088
2018,1,10,16,gasly,1:31.136
2018,1,10,17,leclerc,1:30.977
2018,1,10,18,brendon_hartley,1:31.053
2018,1,11,1,hamilton,1:28.861
2018,1,11,2,raikkonen,1:28.485
2018,1,11,3,vettel,1:29.025
2018,1,11,4,kevin_magnussen,1:30.500
2018,1,11,5,grosjean,1:29.628
2018,1,11,6,ricciardo,1:29.605
2018,1,11,7,hulkenberg,1:29.947
2018,1,11,8,max_verstappen,1:30.207
2018,1,11,9,sainz,1:30.365
2018,1,11,10,alonso,1:30.872
2018,1,11,11,vandoorne,1:30.644
2018,1,11,12,perez,1:30.419
2018,1,11,13,bottas,1:30.003
2018,1,11,14,ocon,1:30.968
2018,1,11,15,stroll,1:31.119
2018,1,11,16,gasly,1:30.937
2018,1,11,17,leclerc,1:31.145
2018,1,11,18,brendon_hartley,1:31.018
2018,1,12,1,hamilton,1:28.329
2018,1,12,2,raikkonen,1:28.817
2018,1,12,3,vettel,1:28.405
2018,1,12,4,kevin_magnussen,1:30.050
2018,1,12,5,grosjean,1:29.902
2018,1,12,6,ricciardo,1:29.913
2018,1,12,7,hulkenberg,1:30.073
2018,1,12,8,max_verstappen,1:30.074
2018,1,12,9,sainz,1:30.344
2018,1,12,10,alonso,1:30.492
2018,1,12,11,vandoorne,1:30.807
2018,1,12,12,perez,1:30.876
2018,1,12,13,bottas,1:30.133
2018,1,12,14,ocon,1:30.647
2018,1,12,15,stroll,1:31.798
2018,1,12,16,gasly,1:30.743
2018,1,12,17,leclerc,1:30.892
2018,1,12,18,brendon_hartley,1:31.248
2018,1,13,1,hamilton,1:28.535
2018,1,13,2,raikkonen,1:28.429
2018,1,13,3,vettel,1:29.109
2018,1,13,4,kevin_magnussen,1:30.115
2018,1,13,5,grosjean,1:29.713
2018,1,13,6,ricciardo,1:29.684
2018,1,13,7,hulkenberg,1:30.126
2018,1,13,8,max_verstappen,1:29.917
2018,1,13,9,sainz,1:30.078
2018,1,13,10,alonso,1:30.171
2018,1,13,11,vandoorne,1:30.506
2018,1,13,12,perez,1:30.560
2018,1,13,13,bottas,1:30.097
2018,1,13,14,ocon,1:30.587
2018,1,13,15,stroll,1:30.928
2018,1,13,16,gasly,1:30.649
2018,1,13,17,leclerc,1:30.265
2018,1,13,18,brendon_hartley,1:31.441
2018,1,14,1,hamilton,1:28.098
2018,1,14,2,raikkonen,1:28.313
2018,1,14,3,vettel,1:28.801
2018,1,14,4,kevin_magnussen,1:30.118
2018,1,14,5,grosjean,1:29.908
2018,1,14,6,ricciardo,1:29.869
2018,1,14,7,hulkenberg,1:29.846
2018,1,14,8,max_verstappen,1:29.650
2018,1,14,9,sainz,1:30.309
2018,1,14,10,alonso,1:30.069
2018,1,14,11,vandoorne,1:30.308
2018,1,14,12,perez,1:30.553
2018,1,14,13,bottas,1:30.548
2018,1,14,14,ocon,1:30.520
2018,1,14,15,stroll,1:30.834
2018,1,14,16,leclerc,1:30.949
2018,1,14,17,brendon_hartley,1:31.228
2018,1,15,1,hamilton,1:28.248
2018,1,15,2,raikkonen,1:28.457
2018,1,15,3,vettel,1:28.685
2018,1,15,4,kevin_magnussen,1:30.104
2018,1,15,5,grosjean,1:30.250
2018,1,15,6,ricciardo,1:30.310
2018,1,15,7,hulkenberg,1:30.490
2018,1,15,8,max_verstappen,1:30.095
2018,1,15,9,sainz,1:30.315
2018,1,15,10,alonso,1:30.501
2018,1,15,11,vandoorne,1:30.557
2018,1,15,12,perez,1:30.511
2018,1,15,13,bottas,1:30.661
2018,1,15,14,ocon,1:30.626
2018,1,15,15,stroll,1:31.321
2018,1,15,16,leclerc,1:30.577
2018,1,15,17,brendon_hartley,1:31.200
2018,1,16,1,hamilton,1:28.137
2018,1,16,2,raikkonen,1:27.982
2018,1,16,3,vettel,1:28.704
2018,1,16,4,kevin_magnussen,1:29.852
2018,1,16,5,grosjean,1:30.026
2018,1,16,6,ricciardo,1:29.793
2018,1,16,7,hulkenberg,1:29.961
2018,1,16,8,max_verstappen,1:29.988
2018,1,16,9,sainz,1:30.164
2018,1,16,10,alonso,1:29.985
2018,1,16,11,vandoorne,1:30.063
2018,1,16,12,perez,1:30.412
2018,1,16,13,bottas,1:30.061
2018,1,16,14,ocon,1:30.720
2018,1,16,15,stroll,1:31.349
2018,1,16,16,leclerc,1:30.314
2018,1,16,17,brendon_hartley,1:30.939
2018,1,17,1,hamilton,1:27.753
2018,1,17,2,raikkonen,1:28.216
2018,1,17,3,vettel,1:28.596
2018,1,17,4,kevin_magnussen,1:30.446
2018,1,17,5,grosjean,1:29.913
2018,1,17,6,ricciardo,1:30.190
2018,1,17,7,hulkenberg,1:30.092
2018,1,17,8,max_verstappen,1:30.141
2018,1,17,9,sainz,1:30.143
2018,1,17,10,alonso,1:30.266
2018,1,17,11,vandoorne,1:30.462
2018,1,17,12,perez,1:30.380
2018,1,17,13,bottas,1:30.537
2018,1,17,14,ocon,1:30.619
2018,1,17,15,stroll,1:31.730
2018,1,17,16,leclerc,1:30.529
2018,1,17,17,brendon_hartley,1:30.955
2018,1,18,1,hamilton,1:27.852
2018,1,18,2,vettel,1:28.534
2018,1,18,3,raikkonen,1:45.858
2018,1,18,4,kevin_magnussen,1:30.042
2018,1,18,5,grosjean,1:30.167
2018,1,18,6,ricciardo,1:29.998
2018,1,18,7,hulkenberg,1:29.924
2018,1,18,8,max_verstappen,1:30.015
2018,1,18,9,sainz,1:30.023
2018,1,18,10,alonso,1:30.182
2018,1,18,11,vandoorne,1:30.176
2018,1,18,12,perez,1:30.280
2018,1,18,13,bottas,1:30.287
2018,1,18,14,ocon,1:30.604
2018,1,18,15,stroll,1:31.254
2018,1,18,16,leclerc,1:30.107
2018,1,18,17,brendon_hartley,1:31.041
2018,1,19,1,vettel,1:28.488
2018,1,19,2,hamilton,1:45.050
2018,1,19,3,raikkonen,1:32.537
2018,1,19,4,kevin_magnussen,1:30.391
2018,1,19,5,grosjean,1:30.274
2018,1,19,6,ricciardo,1:30.222
2018,1,19,7,hulkenberg,1:30.007
2018,1,19,8,max_verstappen,1:30.169
2018,1,19,9,sainz,1:30.127
2018,1,19,10,alonso,1:29.597
2018,1,19,11,vandoorne,1:29.922
2018,1,19,12,perez,1:30.653
2018,1,19,13,bottas,1:31.023
2018,1,19,14,ocon,1:30.551
2018,1,19,15,stroll,1:30.827
2018,1,19,16,leclerc,1:30.386
2018,1,19,17,brendon_hartley,1:31.105
2018,1,20,1,vettel,1:28.245
2018,1,20,2,hamilton,1:32.966
2018,1,20,3,raikkonen,1:28.836
2018,1,20,4,kevin_magnussen,1:29.820
2018,1,20,5,grosjean,1:29.926
2018,1,20,6,ricciardo,1:30.031
2018,1,20,7,hulkenberg,1:29.802
2018,1,20,8,max_verstappen,1:29.941
2018,1,20,9,sainz,1:29.739
2018,1,20,10,alonso,1:29.617
2018,1,20,11,vandoorne,1:29.890
2018,1,20,12,perez,1:30.344
2018,1,20,13,bottas,1:30.657
2018,1,20,14,ocon,1:30.231
2018,1,20,15,stroll,1:31.010
2018,1,20,16,brendon_hartley,1:30.885
2018,1,20,17,leclerc,1:48.767
2018,1,21,1,vettel,1:28.561
2018,1,21,2,hamilton,1:27.954
2018,1,21,3,raikkonen,1:28.763
2018,1,21,4,kevin_magnussen,1:29.534
2018,1,21,5,grosjean,1:29.613
2018,1,21,6,ricciardo,1:29.608
2018,1,21,7,hulkenberg,1:29.833
2018,1,21,8,sainz,1:30.165
2018,1,21,9,alonso,1:29.865
2018,1,21,10,vandoorne,1:30.439
2018,1,21,11,perez,1:30.665
2018,1,21,12,bottas,1:29.729
2018,1,21,13,max_verstappen,1:46.361
2018,1,21,14,ocon,1:30.165
2018,1,21,15,stroll,1:30.987
2018,1,21,16,brendon_hartley,1:31.803
2018,1,21,17,leclerc,1:34.359
2018,1,22,1,vettel,1:28.515
2018,1,22,2,hamilton,1:28.821
2018,1,22,3,raikkonen,1:28.557
2018,1,22,4,grosjean,1:29.834
2018,1,22,5,ricciardo,1:29.653
2018,1,22,6,hulkenberg,1:30.066
2018,1,22,7,alonso,1:29.626
2018,1,22,8,vandoorne,1:31.943
2018,1,22,9,kevin_magnussen,1:47.390
2018,1,22,10,perez,1:31.254
2018,1,22,11,bottas,1:31.341
2018,1,22,12,ocon,1:30.709
2018,1,22,13,max_verstappen,1:33.466
2018,1,22,14,stroll,1:31.016
2018,1,22,15,sainz,1:55.942
2018,1,22,16,leclerc,1:33.591
2018,1,22,17,brendon_hartley,2:01.527
2018,1,23,1,vettel,1:28.954
2018,1,23,2,hamilton,1:28.228
2018,1,23,3,raikkonen,1:28.704
2018,1,23,4,grosjean,1:28.805
2018,1,23,5,ricciardo,1:29.328
2018,1,23,6,hulkenberg,1:29.799
2018,1,23,7,alonso,1:28.803
2018,1,23,8,vandoorne,1:29.811
2018,1,23,9,perez,1:30.241
2018,1,23,10,bottas,1:30.258
2018,1,23,11,max_verstappen,1:28.436
2018,1,23,12,stroll,1:30.969
2018,1,23,13,sainz,1:34.136
2018,1,23,14,ocon,1:47.849
2018,1,23,15,leclerc,1:29.968
2018,1,23,16,brendon_hartley,1:38.833
2018,1,24,1,vettel,1:29.030
2018,1,24,2,hamilton,1:28.390
2018,1,24,3,raikkonen,1:28.465
2018,1,24,4,ricciardo,1:29.301
2018,1,24,5,alonso,1:29.177
2018,1,24,6,vandoorne,1:30.471
2018,1,24,7,grosjean,1:49.039
2018,1,24,8,bottas,1:31.157
2018,1,24,9,max_verstappen,1:27.955
2018,1,24,10,hulkenberg,1:48.142
2018,1,24,11,stroll,1:30.955
2018,1,24,12,sainz,1:28.586
2018,1,24,13,perez,1:48.875
2018,1,24,14,ocon,1:34.226
2018,1,24,15,leclerc,1:29.323
2018,1,24,16,brendon_hartley,1:29.513
2018,1,25,1,vettel,1:28.787
2018,1,25,2,hamilton,1:28.681
2018,1,25,3,raikkonen,1:28.751
2018,1,25,4,ricciardo,1:28.127
2018,1,25,5,alonso,1:29.137
2018,1,25,6,max_verstappen,1:36.424
2018,1,25,7,vandoorne,1:48.016
2018,1,25,8,hulkenberg,1:43.870
2018,1,25,9,bottas,1:46.549
2018,1,25,10,sainz,1:42.007
2018,1,25,11,perez,1:50.397
2018,1,25,12,ocon,1:45.901
2018,1,25,13,stroll,2:00.771
2018,1,25,14,leclerc,1:51.623
2018,1,25,15,brendon_hartley,2:04.565
2018,1,26,1,vettel,2:05.108
2018,1,26,2,hamilton,1:57.688
2018,1,26,3,raikkonen,1:59.547
2018,1,26,4,ricciardo,2:17.173
2018,1,26,5,alonso,2:20.530
2018,1,26,6,max_verstappen,2:01.221
2018,1,26,7,hulkenberg,2:03.375
2018,1,26,8,vandoorne,2:07.933
2018,1,26,9,bottas,2:08.176
2018,1,26,10,sainz,2:03.195
2018,1,26,11,perez,2:03.659
2018,1,26,12,ocon,2:04.185
2018,1,26,13,stroll,2:08.343
2018,1,26,14,leclerc,2:03.322
2018,1,26,15,brendon_hartley,2:03.747
2018,1,27,1,vettel,2:09.347
2018,1,27,2,hamilton,2:07.130
2018,1,27,3,raikkonen,2:05.438
2018,1,27,4,ricciardo,2:09.560
2018,1,27,5,max_verstappen,2:05.786
2018,1,27,6,alonso,2:10.157
2018,1,27,7,hulkenberg,2:04.016
2018,1,27,8,vandoorne,2:05.572
2018,1,27,9,bottas,2:04.496
2018,1,27,10,sainz,2:04.940
2018,1,27,11,perez,2:04.224
2018,1,27,12,ocon,2:04.514
2018,1,27,13,stroll,2:02.853
2018,1,27,14,leclerc,2:19.646
2018,1,27,15,brendon_hartley,2:04.405
2018,1,28,1,vettel,2:03.248
2018,1,28,2,hamilton,2:02.992
2018,1,28,3,raikkonen,2:04.658
2018,1,28,4,ricciardo,2:01.319
2018,1,28,5,max_verstappen,2:03.267
2018,1,28,6,alonso,2:03.009
2018,1,28,7,hulkenberg,2:04.019
2018,1,28,8,vandoorne,2:03.341
2018,1,28,9,bottas,2:02.533
2018,1,28,10,sainz,2:05.043
2018,1,28,11,perez,2:01.772
2018,1,28,12,ocon,2:01.686
2018,1,28,13,stroll,2:03.853
2018,1,28,14,leclerc,2:09.670
2018,1,28,15,brendon_hartley,2:04.593
2018,1,29,1,vettel,2:13.109
2018,1,29,2,hamilton,2:13.148
2018,1,29,3,raikkonen,2:07.864
2018,1,29,4,ricciardo,1:56.632
2018,1,29,5,max_verstappen,1:48.521
2018,1,29,6,alonso,1:49.309
2018,1,29,7,hulkenberg,1:44.227
2018,1,29,8,vandoorne,1:43.851
2018,1,29,9,bottas,1:43.421
2018,1,29,10,sainz,1:37.413
2018,1,29,11,perez,1:39.003
2018,1,29,12,ocon,1:35.860
2018,1,29,13,stroll,1:52.536
2018,1,29,14,leclerc,1:35.511
2018,1,29,15,brendon_hartley,1:51.634
2018,1,30,1,vettel,2:16.470
2018,1,30,2,hamilton,2:16.728
2018,1,30,3,raikkonen,2:16.138
2018,1,30,4,ricciardo,1:59.575
2018,1,30,5,max_verstappen,1:58.528
2018,1,30,6,alonso,1:58.259
2018,1,30,7,hulkenberg,1:57.860
2018,1,30,8,vandoorne,1:56.005
2018,1,30,9,bottas,1:56.443
2018,1,30,10,sainz,1:55.171
2018,1,30,11,perez,1:50.355
2018,1,30,12,ocon,1:50.723
2018,1,30,13,stroll,1:37.353
2018,1,30,14,leclerc,1:32.591
2018,1,30,15,brendon_hartley,1:32.869
2018,1,31,1,vettel,2:18.857
2018,1,31,2,hamilton,2:17.887
2018,1,31,3,raikkonen,2:17.278
2018,1,31,4,ricciardo,2:16.895
2018,1,31,5,alonso,2:12.005
2018,1,31,6,max_verstappen,2:14.396
2018,1,31,7,hulkenberg,2:10.750
2018,1,31,8,vandoorne,2:10.125
2018,1,31,9,bottas,2:08.943
2018,1,31,10,sainz,2:06.289
2018,1,31,11,perez,2:04.778
2018,1,31,12,ocon,2:03.930
2018,1,31,13,stroll,1:52.039
2018,1,31,14,leclerc,1:42.931
2018,1,31,15,brendon_hartley,1:31.737
2018,1,32,1,vettel,1:27.998
2018,1,32,2,hamilton,1:27.901
2018,1,32,3,raikkonen,1:28.672
2018,1,32,4,ricciardo,1:28.909
2018,1,32,5,alonso,1:30.188
2018,1,32,6,max_verstappen,1:30.266
2018,1,32,7,hulkenberg,1:31.013
2018,1,32,8,vandoorne,1:31.149
2018,1,32,9,bottas,1:31.274
2018,1,32,10,sainz,1:31.990
2018,1,32,11,perez,1:32.302
2018,1,32,12,ocon,1:32.448
2018,1,32,13,leclerc,1:32.471
2018,1,32,14,stroll,1:33.234
2018,1,32,15,brendon_hartley,1:30.720
2018,1,33,1,vettel,1:27.889
2018,1,33,2,hamilton,1:27.976
2018,1,33,3,raikkonen,1:28.082
2018,1,33,4,ricciardo,1:27.984
2018,1,33,5,alonso,1:29.043
2018,1,33,6,max_verstappen,1:28.940
2018,1,33,7,hulkenberg,1:29.359
2018,1,33,8,vandoorne,1:29.575
2018,1,33,9,bottas,1:29.773
2018,1,33,10,sainz,1:30.151
2018,1,33,11,perez,1:30.192
2018,1,33,12,ocon,1:30.518
2018,1,33,13,leclerc,1:30.999
2018,1,33,14,stroll,1:30.979
2018,1,33,15,brendon_hartley,1:31.311
2018,1,34,1,vettel,1:27.559
2018,1,34,2,hamilton,1:27.582
2018,1,34,3,raikkonen,1:27.977
2018,1,34,4,ricciardo,1:27.859
2018,1,34,5,alonso,1:29.205
2018,1,34,6,max_verstappen,1:29.221
2018,1,34,7,hulkenberg,1:29.151
2018,1,34,8,vandoorne,1:29.462
2018,1,34,9,bottas,1:29.247
2018,1,34,10,sainz,1:29.662
2018,1,34,11,perez,1:30.401
2018,1,34,12,ocon,1:30.298
2018,1,34,13,leclerc,1:30.101
2018,1,34,14,stroll,1:30.407
2018,1,34,15,brendon_hartley,1:30.687
2018,1,35,1,vettel,1:27.100
2018,1,35,2,hamilton,1:27.043
2018,1,35,3,raikkonen,1:27.719
2018,1,35,4,ricciardo,1:27.907
2018,1,35,5,alonso,1:28.627
2018,1,35,6,max_verstappen,1:28.564
2018,1,35,7,hulkenberg,1:28.632
2018,1,35,8,bottas,1:28.515
2018,1,35,9,vandoorne,1:30.065
2018,1,35,10,sainz,1:29.327
2018,1,35,11,perez,1:29.421
2018,1,35,12,ocon,1:30.032
2018,1,35,13,leclerc,1:29.902
2018,1,35,14,stroll,1:30.010
2018,1,35,15,brendon_hartley,1:30.592
2018,1,36,1,vettel,1:27.123
2018,1,36,2,hamilton,1:27.310
2018,1,36,3,raikkonen,1:27.466
2018,1,36,4,ricciardo,1:27.412
2018,1,36,5,alonso,1:28.380
2018,1,36,6,max_verstappen,1:28.315
2018,1,36,7,hulkenberg,1:28.724
2018,1,36,8,bottas,1:28.279
2018,1,36,9,vandoorne,1:28.532
2018,1,36,10,sainz,1:28.688
2018,1,36,11,perez,1:28.718
2018,1,36,12,ocon,1:29.387
2018,1,36,13,leclerc,1:29.899
2018,1,36,14,stroll,1:29.699
2018,1,36,15,brendon_hartley,1:30.434
2018,1,37,1,vettel,1:27.175
2018,1,37,2,hamilton,1:27.481
2018,1,37,3,raikkonen,1:27.633
2018,1,37,4,ricciardo,1:27.444
2018,1,37,5,alonso,1:28.451
2018,1,37,6,max_verstappen,1:28.760
2018,1,37,7,hulkenberg,1:28.434
2018,1,37,8,bottas,1:28.130
2018,1,37,9,vandoorne,1:28.848
2018,1,37,10,sainz,1:28.786
2018,1,37,11,perez,1:29.125
2018,1,37,12,ocon,1:29.198
2018,1,37,13,leclerc,1:29.947
2018,1,37,14,stroll,1:30.141
2018,1,37,15,brendon_hartley,1:30.289
2018,1,38,1,vettel,1:27.309
2018,1,38,2,hamilton,1:27.166
2018,1,38,3,raikkonen,1:27.705
2018,1,38,4,ricciardo,1:27.868
2018,1,38,5,alonso,1:28.404
2018,1,38,6,max_verstappen,1:28.210
2018,1,38,7,hulkenberg,1:28.145
2018,1,38,8,bottas,1:28.063
2018,1,38,9,vandoorne,1:28.474
2018,1,38,10,sainz,1:28.867
2018,1,38,11,perez,1:28.509
2018,1,38,12,ocon,1:28.747
2018,1,38,13,leclerc,1:29.508
2018,1,38,14,stroll,1:30.200
2018,1,38,15,brendon_hartley,1:30.088
2018,1,39,1,vettel,1:26.947
2018,1,39,2,hamilton,1:26.889
2018,1,39,3,raikkonen,1:27.406
2018,1,39,4,ricciardo,1:27.534
2018,1,39,5,alonso,1:28.162
2018,1,39,6,max_verstappen,1:28.288
2018,1,39,7,hulkenberg,1:28.078
2018,1,39,8,bottas,1:28.336
2018,1,39,9,vandoorne,1:28.257
2018,1,39,10,sainz,1:28.443
2018,1,39,11,perez,1:28.353
2018,1,39,12,ocon,1:28.848
2018,1,39,13,leclerc,1:29.481
2018,1,39,14,stroll,1:30.841
2018,1,39,15,brendon_hartley,1:29.676
2018,1,40,1,vettel,1:26.909
2018,1,40,2,hamilton,1:26.880
2018,1,40,3,raikkonen,1:27.043
2018,1,40,4,ricciardo,1:27.204
2018,1,40,5,alonso,1:28.279
2018,1,40,6,max_verstappen,1:28.244
2018,1,40,7,hulkenberg,1:28.717
2018,1,40,8,bottas,1:28.734
2018,1,40,9,vandoorne,1:28.355
2018,1,40,10,sainz,1:28.503
2018,1,40,11,perez,1:28.798
2018,1,40,12,ocon,1:28.600
2018,1,40,13,leclerc,1:30.176
2018,1,40,14,stroll,1:30.418
2018,1,40,15,brendon_hartley,1:30.010
2018,1,41,1,vettel,1:26.946
2018,1,41,2,hamilton,1:26.843
2018,1,41,3,raikkonen,1:27.180
2018,1,41,4,ricciardo,1:27.110
2018,1,41,5,alonso,1:28.080
2018,1,41,6,max_verstappen,1:28.048
2018,1,41,7,hulkenberg,1:27.821
2018,1,41,8,bottas,1:27.969
2018,1,41,9,vandoorne,1:27.989
2018,1,41,10,sainz,1:28.261
2018,1,41,11,perez,1:28.286
2018,1,41,12,ocon,1:28.661
2018,1,41,13,leclerc,1:30.081
2018,1,41,14,stroll,1:29.756
2018,1,41,15,brendon_hartley,1:29.928
2018,1,42,1,vettel,1:27.022
2018,1,42,2,hamilton,1:27.161
2018,1,42,3,raikkonen,1:27.115
2018,1,42,4,ricciardo,1:26.872
2018,1,42,5,alonso,1:27.936
2018,1,42,6,max_verstappen,1:28.015
2018,1,42,7,hulkenberg,1:27.820
